lon,lat,dep,rate
166.5774,-46.2292,79.106,0.0010405827
166.6342,-46.2630,88.300,0.0010405827
166.6885,-46.2952,97.701,0.0010405827
166.7402,-46.3258,107.242,0.0010405827
166.7894,-46.3549,116.951,0.0010405827
166.8366,-46.3827,126.853,0.0010405827
166.8822,-46.4094,136.914,0.0010405827
166.9266,-46.4353,147.105,0.0010405827
165.9604,-45.7107,16.803,0.0010405827
166.0580,-45.7703,18.105,0.0010405827
166.1259,-45.8196,19.745,0.0010405827
166.1864,-45.8642,23.565,0.0010405827
166.2548,-45.9082,29.929,0.0010405827
166.3251,-45.9506,37.615,0.0010405827
166.3942,-45.9918,45.770,0.0010405827
166.4608,-46.0315,54.099,0.0010405827
166.5242,-46.0694,62.620,0.0010405827
166.5848,-46.1056,71.431,0.0010405827
166.6431,-46.1403,80.549,0.0010405827
166.6995,-46.1736,89.907,0.0010405827
166.7539,-46.2058,99.370,0.0010405827
166.8056,-46.2364,108.874,0.0010405827
166.8543,-46.2654,118.546,0.0010405827
166.9007,-46.2928,128.467,0.0010405827
166.9454,-46.3190,138.582,0.0010405827
166.9888,-46.3445,148.842,0.0010405827
166.0540,-45.6365,16.787,0.0010405827
166.1443,-45.6937,17.992,0.0010405827
166.2073,-45.7412,19.984,0.0010405827
166.2686,-45.7855,24.465,0.0010405827
166.3378,-45.8291,31.332,0.0010405827
166.4076,-45.8712,39.216,0.0010405827
166.4753,-45.9117,47.397,0.0010405827
166.5395,-45.9503,55.738,0.0010405827
166.6000,-45.9868,64.371,0.0010405827
166.6579,-46.0213,73.398,0.0010405827
166.7141,-46.0546,82.781,0.0010405827
166.7693,-46.0870,92.368,0.0010405827
166.8228,-46.1186,101.935,0.0010405827
166.8733,-46.1487,111.483,0.0010405827
166.9207,-46.1770,121.239,0.0010405827
166.9659,-46.2037,131.270,0.0010405827
167.0094,-46.2292,141.499,0.0010405827
166.1377,-45.5587,17.615,0.0010405827
166.2213,-45.6135,19.207,0.0010405827
166.2853,-45.6608,21.970,0.0010405827
166.3514,-45.7061,27.151,0.0010405827
166.4230,-45.7505,34.234,0.0010405827
166.4934,-45.7930,42.003,0.0010405827
166.5597,-45.8333,49.989,0.0010405827
166.6210,-45.8708,58.286,0.0010405827
166.6784,-45.9056,67.087,0.0010405827
166.7333,-45.9385,76.408,0.0010405827
166.7872,-45.9702,86.107,0.0010405827
166.8407,-46.0015,95.919,0.0010405827
166.8924,-46.0321,105.602,0.0010405827
166.9409,-46.0611,115.297,0.0010405827
166.9867,-46.0884,125.251,0.0010405827
167.0304,-46.1142,135.457,0.0010405827
167.0729,-46.1391,145.834,0.0010405827
166.1137,-45.4176,16.690,0.0010405827
166.2158,-45.4786,18.835,0.0010405827
166.2946,-45.5316,20.971,0.0010405827
166.3616,-45.5792,24.547,0.0010405827
166.4322,-45.6254,30.309,0.0010405827
166.5051,-45.6702,37.458,0.0010405827
166.5748,-45.7128,45.069,0.0010405827
166.6385,-45.7522,52.962,0.0010405827
166.6967,-45.7882,61.389,0.0010405827
166.7510,-45.8212,70.483,0.0010405827
166.8033,-45.8523,80.135,0.0010405827
166.8552,-45.8828,90.118,0.0010405827
166.9067,-45.9129,100.103,0.0010405827
166.9562,-45.9424,109.941,0.0010405827
167.0028,-45.9702,119.866,0.0010405827
167.0472,-45.9965,130.044,0.0010405827
167.0900,-46.0218,140.421,0.0010405827
166.1970,-45.3393,17.492,0.0010405827
166.2938,-45.3984,19.770,0.0010405827
166.3686,-45.4498,22.348,0.0010405827
166.4367,-45.4970,26.605,0.0010405827
166.5090,-45.5430,32.851,0.0010405827
166.5808,-45.5871,40.115,0.0010405827
166.6477,-45.6284,47.754,0.0010405827
166.7080,-45.6661,55.797,0.0010405827
166.7630,-45.7001,64.504,0.0010405827
166.8144,-45.7312,73.904,0.0010405827
166.8640,-45.7607,83.825,0.0010405827
166.9135,-45.7897,94.019,0.0010405827
166.9625,-45.8185,104.180,0.0010405827
167.0099,-45.8466,114.246,0.0010405827
167.0551,-45.8735,124.420,0.0010405827
167.0986,-45.8993,134.784,0.0010405827
167.1412,-45.9243,145.285,0.0010405827
166.2811,-45.2614,17.737,0.0010405827
166.3732,-45.3188,20.167,0.0010405827
166.4446,-45.3686,23.100,0.0010405827
166.5128,-45.4151,27.923,0.0010405827
166.5844,-45.4602,34.539,0.0010405827
166.6534,-45.5028,41.913,0.0010405827
166.7163,-45.5421,49.650,0.0010405827
166.7727,-45.5774,57.920,0.0010405827
166.8239,-45.6090,66.906,0.0010405827
166.8716,-45.6378,76.546,0.0010405827
166.9176,-45.6651,86.663,0.0010405827
166.9633,-45.6919,97.043,0.0010405827
167.0090,-45.7187,107.440,0.0010405827
167.0538,-45.7452,117.796,0.0010405827
167.0977,-45.7711,128.212,0.0010405827
167.1407,-45.7965,138.728,0.0010405827
167.1833,-45.8215,149.318,0.0010405827
166.3652,-45.1836,17.680,0.0010405827
166.4545,-45.2399,20.308,0.0010405827
166.5245,-45.2889,23.561,0.0010405827
166.5938,-45.3352,28.746,0.0010405827
166.6646,-45.3797,35.414,0.0010405827
166.7301,-45.4209,42.649,0.0010405827
166.7882,-45.4577,50.364,0.0010405827
166.8397,-45.4901,58.820,0.0010405827
166.8861,-45.5187,68.055,0.0010405827
